x1, y1, z1, x2, y2, z2
-0.586051, -0.595244, -0.549754, -0.611619, -0.571487, -0.547107
-0.590346, -0.565717, -0.575722, -0.611619, -0.571487, -0.547107
-0.710703, -0.403537, -0.576245, -0.708969, -0.436878, -0.553625
-0.710703, -0.403537, -0.576245, -0.688679, -0.431457, -0.582723
-0.708969, -0.436878, -0.553625, -0.688679, -0.431457, -0.582723
-0.688679, -0.431457, -0.582723, -0.667502, -0.425481, -0.61107
-0.688679, -0.431457, -0.582723, -0.689842, -0.39777, -0.604894
-0.667502, -0.425481, -0.61107, -0.689842, -0.39777, -0.604894
-0.710703, -0.403537, -0.576245, -0.688679, -0.431457, -0.582723
-0.710703, -0.403537, -0.576245, -0.689842, -0.39777, -0.604894
-0.688679, -0.431457, -0.582723, -0.689842, -0.39777, -0.604894
-0.597732, -0.472102, -0.647948, -0.574458, -0.464398, -0.674042
-0.597732, -0.472102, -0.647948, -0.59876, -0.438248, -0.670391
-0.574458, -0.464398, -0.674042, -0.59876, -0.438248, -0.670391
-0.59876, -0.438248, -0.670391, -0.622292, -0.411535, -0.665877
-0.59876, -0.438248, -0.670391, -0.621778, -0.445736, -0.643981
-0.622292, -0.411535, -0.665877, -0.621778, -0.445736, -0.643981
-0.597732, -0.472102, -0.647948, -0.59876, -0.438248, -0.670391
-0.597732, -0.472102, -0.647948, -0.621778, -0.445736, -0.643981
-0.59876, -0.438248, -0.670391, -0.621778, -0.445736, -0.643981
-0.689842, -0.39777, -0.604894, -0.667502, -0.425481, -0.61107
-0.689842, -0.39777, -0.604894, -0.668055, -0.391203, -0.632979
-0.667502, -0.425481, -0.61107, -0.668055, -0.391203, -0.632979
-0.668055, -0.391203, -0.632979, -0.667502, -0.356277, -0.65384
-0.668055, -0.391203, -0.632979, -0.689842, -0.363145, -0.626293
-0.667502, -0.356277, -0.65384, -0.689842, -0.363145, -0.626293
-0.689842, -0.39777, -0.604894, -0.668055, -0.391203, -0.632979
-0.689842, -0.39777, -0.604894, -0.689842, -0.363145, -0.626293
-0.668055, -0.391203, -0.632979, -0.689842, -0.363145, -0.626293
-0.0985379, -0.875295, -0.473444, -0.0657576, -0.882732, -0.465254
-0.0985379, -0.875295, -0.473444, -0.0658268, -0.866031, -0.495638
-0.0657576, -0.882732, -0.465254, -0.0658268, -0.866031, -0.495638
-0.0658268, -0.866031, -0.495638, -0.0658169, -0.848289, -0.525427
-0.0658268, -0.866031, -0.495638, -0.0985898, -0.858257, -0.503661
-0.0658169, -0.848289, -0.525427, -0.0985898, -0.858257, -0.503661
-0.0985379, -0.875295, -0.473444, -0.0658268, -0.866031, -0.495638
-0.0985379, -0.875295, -0.473444, -0.0985898, -0.858257, -0.503661
-0.0658268, -0.866031, -0.495638, -0.0985898, -0.858257, -0.503661
9.58877e-09, -0.804098, -0.594497, 9.33781e-09, -0.783052, -0.621956
9.58877e-09, -0.804098, -0.594497, -0.0330211, -0.796873, -0.603244
9.33781e-09, -0.783052, -0.621956, -0.0330211, -0.796873, -0.603244
-0.0330211, -0.796873, -0.603244, -0.0659883, -0.809393, -0.583548
-0.0330211, -0.796873, -0.603244, -0.0330143, -0.817285, -0.575287
-0.0659883, -0.809393, -0.583548, -0.0330143, -0.817285, -0.575287
9.58877e-09, -0.804098, -0.594497, -0.0330211, -0.796873, -0.603244
9.58877e-09, -0.804098, -0.594497, -0.0330143, -0.817285, -0.575287
-0.0330211, -0.796873, -0.603244, -0.0330143, -0.817285, -0.575287
-0.0985898, -0.858257, -0.503661, -0.0658169, -0.848289, -0.525427
-0.0985898, -0.858257, -0.503661, -0.0988432, -0.840038, -0.533447
-0.0658169, -0.848289, -0.525427, -0.0988432, -0.840038, -0.533447
-0.0988432, -0.840038, -0.533447, -0.131749, -0.83076, -0.540814
-0.0988432, -0.840038, -0.533447, -0.131555, -0.849303, -0.511252
-0.131749, -0.83076, -0.540814, -0.131555, -0.849303, -0.511252
-0.0985898, -0.858257, -0.503661, -0.0988432, -0.840038, -0.533447
-0.0985898, -0.858257, -0.503661, -0.131555, -0.849303, -0.511252
-0.0988432, -0.840038, -0.533447, -0.131555, -0.849303, -0.511252
7.28654e-09, -0.611037, -0.791602, 6.95564e-09, -0.583288, -0.812265
7.28654e-09, -0.611037, -0.791602, -0.0333805, -0.599728, -0.799508
6.95564e-09, -0.583288, -0.812265, -0.0333805, -0.599728, -0.799508
-0.0333805, -0.599728, -0.799508, -0.0667094, -0.615239, -0.785513
-0.0333805, -0.599728, -0.799508, -0.0333764, -0.627055, -0.77826
-0.0667094, -0.615239, -0.785513, -0.0333764, -0.627055, -0.77826
7.28654e-09, -0.611037, -0.791602, -0.0333805, -0.599728, -0.799508
7.28654e-09, -0.611037, -0.791602, -0.0333764, -0.627055, -0.77826
-0.0333805, -0.599728, -0.799508, -0.0333764, -0.627055, -0.77826
-0.165954, -0.602876, -0.780384, -0.19858, -0.615605, -0.762625
-0.165954, -0.602876, -0.780384, -0.166025, -0.630123, -0.758538
-0.19858, -0.615605, -0.762625, -0.166025, -0.630123, -0.758538
-0.166025, -0.630123, -0.758538, -0.133256, -0.64383, -0.753476
-0.166025, -0.630123, -0.758538, -0.133245, -0.6169, -0.775681
-0.133256, -0.64383, -0.753476, -0.133245, -0.6169, -0.775681
-0.165954, -0.602876, -0.780384, -0.166025, -0.630123, -0.758538
-0.165954, -0.602876, -0.780384, -0.133245, -0.6169, -0.775681
-0.166025, -0.630123, -0.758538, -0.133245, -0.6169, -0.775681
-0.0333764, -0.627055, -0.77826, -0.0667094, -0.615239, -0.785513
-0.0333764, -0.627055, -0.77826, -0.0666977, -0.642397, -0.763464
-0.0667094, -0.615239, -0.785513, -0.0666977, -0.642397, -0.763464
-0.0666977, -0.642397, -0.763464, -0.0666044, -0.66877, -0.74048
-0.0666977, -0.642397, -0.763464, -0.0333282, -0.653923, -0.755827
-0.0666044, -0.66877, -0.74048, -0.0333282, -0.653923, -0.755827
-0.0333764, -0.627055, -0.77826, -0.0666977, -0.642397, -0.763464
-0.0333764, -0.627055, -0.77826, -0.0333282, -0.653923, -0.755827
-0.0666977, -0.642397, -0.763464, -0.0333282, -0.653923, -0.755827
-0.0989293, -0.779422, -0.618639, -0.0660424, -0.766913, -0.638344
-0.0989293, -0.779422, -0.618639, -0.0993701, -0.756407, -0.646509
-0.0660424, -0.766913, -0.638344, -0.0993701, -0.756407, -0.646509
-0.0993701, -0.756407, -0.646509, -0.13257, -0.744928, -0.65384
-0.0993701, -0.756407, -0.646509, -0.132199, -0.768297, -0.626293
-0.13257, -0.744928, -0.65384, -0.132199, -0.768297, -0.626293
-0.0989293, -0.779422, -0.618639, -0.0993701, -0.756407, -0.646509
-0.0989293, -0.779422, -0.618639, -0.132199, -0.768297, -0.626293
-0.0993701, -0.756407, -0.646509, -0.132199, -0.768297, -0.626293
-0.165671, -0.682322, -0.712032, -0.198337, -0.668464, -0.716811
-0.165671, -0.682322, -0.712032, -0.198844, -0.694182, -0.691789
-0.198337, -0.668464, -0.716811, -0.198844, -0.694182, -0.691789
-0.198844, -0.694182, -0.691789, -0.199094, -0.719006, -0.665877
-0.198844, -0.694182, -0.691789, -0.16608, -0.707739, -0.686675
-0.199094, -0.719006, -0.665877, -0.16608, -0.707739, -0.686675
-0.165671, -0.682322, -0.712032, -0.198844, -0.694182, -0.691789
-0.165671, -0.682322, -0.712032, -0.16608, -0.707739, -0.686675
-0.198844, -0.694182, -0.691789, -0.16608, -0.707739, -0.686675
-0.132199, -0.768297, -0.626293, -0.13257, -0.744928, -0.65384
-0.132199, -0.768297, -0.626293, -0.165615, -0.756247, -0.632979
-0.13257, -0.744928, -0.65384, -0.165615, -0.756247, -0.632979
-0.165615, -0.756247, -0.632979, -0.198387, -0.766313, -0.61107
-0.165615, -0.756247, -0.632979, -0.165129, -0.778997, -0.604894
-0.198387, -0.766313, -0.61107, -0.165129, -0.778997, -0.604894
-0.132199, -0.768297, -0.626293, -0.165615, -0.756247, -0.632979
-0.132199, -0.768297, -0.626293, -0.165129, -0.778997, -0.604894
-0.165615, -0.756247, -0.632979, -0.165129, -0.778997, -0.604894
-0.515629, -0.604574, -0.607138, -0.511205, -0.633438, -0.580884
-0.515629, -0.604574, -0.607138, -0.483108, -0.629826, -0.608216
-0.511205, -0.633438, -0.580884, -0.483108, -0.629826, -0.608216
-0.483108, -0.629826, -0.608216, -0.454262, -0.625238, -0.634605
-0.483108, -0.629826, -0.608216, -0.487173, -0.600517, -0.634068
-0.454262, -0.625238, -0.634605, -0.487173, -0.600517, -0.634068
-0.515629, -0.604574, -0.607138, -0.483108, -0.629826, -0.608216
-0.515629, -0.604574, -0.607138, -0.487173, -0.600517, -0.634068
-0.483108, -0.629826, -0.608216, -0.487173, -0.600517, -0.634068
-0.356133, -0.664669, -0.656798, -0.32553, -0.656853, -0.680128
-0.356133, -0.664669, -0.656798, -0.360134, -0.635289, -0.683163
-0.32553, -0.656853, -0.680128, -0.360134, -0.635289, -0.683163
-0.360134, -0.635289, -0.683163, -0.394136, -0.612662, -0.685056
-0.360134, -0.635289, -0.683163, -0.390469, -0.642567, -0.659274
-0.394136, -0.612662, -0.685056, -0.390469, -0.642567, -0.659274
-0.356133, -0.664669, -0.656798, -0.360134, -0.635289, -0.683163
-0.356133, -0.664669, -0.656798, -0.390469, -0.642567, -0.659274
-0.360134, -0.635289, -0.683163, -0.390469, -0.642567, -0.659274
-0.487173, -0.600517, -0.634068, -0.454262, -0.625238, -0.634605
-0.487173, -0.600517, -0.634068, -0.457934, -0.595174, -0.660352
-0.454262, -0.625238, -0.634605, -0.457934, -0.595174, -0.660352
-0.457934, -0.595174, -0.660352, -0.460882, -0.564169, -0.685056
-0.457934, -0.595174, -0.660352, -0.490456, -0.569922, -0.659274
-0.460882, -0.564169, -0.685056, -0.490456, -0.569922, -0.659274
-0.487173, -0.600517, -0.634068, -0.457934, -0.595174, -0.660352
-0.487173, -0.600517, -0.634068, -0.490456, -0.569922, -0.659274
-0.457934, -0.595174, -0.660352, -0.490456, -0.569922, -0.659274
-0.0999833, -0.574651, -0.812268, -0.0667413, -0.559198, -0.826343
-0.0999833, -0.574651, -0.812268, -0.10021, -0.54053, -0.835336
-0.0667413, -0.559198, -0.826343, -0.10021, -0.54053, -0.835336
-0.10021, -0.54053, -0.835336, -0.133523, -0.521024, -0.843034
-0.10021, -0.54053, -0.835336, -0.13341, -0.555592, -0.820683
-0.133523, -0.521024, -0.843034, -0.13341, -0.555592, -0.820683
-0.0999833, -0.574651, -0.812268, -0.10021, -0.54053, -0.835336
-0.0999833, -0.574651, -0.812268, -0.13341, -0.555592, -0.820683
-0.10021, -0.54053, -0.835336, -0.13341, -0.555592, -0.820683
-0.165954, -0.428382, -0.888227, -0.19858, -0.406805, -0.89167
-0.165954, -0.428382, -0.888227, -0.199641, -0.443535, -0.873739
-0.19858, -0.406805, -0.89167, -0.199641, -0.443535, -0.873739
-0.199641, -0.443535, -0.873739, -0.200368, -0.479523, -0.854348
-0.199641, -0.443535, -0.873739, -0.166851, -0.464776, -0.869565
-0.200368, -0.479523, -0.854348, -0.166851, -0.464776, -0.869565
-0.165954, -0.428382, -0.888227, -0.199641, -0.443535, -0.873739
-0.165954, -0.428382, -0.888227, -0.166851, -0.464776, -0.869565
-0.199641, -0.443535, -0.873739, -0.166851, -0.464776, -0.869565
-0.13341, -0.555592, -0.820683, -0.133523, -0.521024, -0.843034
-0.13341, -0.555592, -0.820683, -0.167078, -0.535787, -0.827658
-0.133523, -0.521024, -0.843034, -0.167078, -0.535787, -0.827658
-0.167078, -0.535787, -0.827658, -0.200368, -0.549703, -0.810974
-0.167078, -0.535787, -0.827658, -0.166851, -0.569909, -0.80459
-0.200368, -0.549703, -0.810974, -0.166851, -0.569909, -0.80459
-0.13341, -0.555592, -0.820683, -0.167078, -0.535787, -0.827658
-0.13341, -0.555592, -0.820683, -0.166851, -0.569909, -0.80459
-0.167078, -0.535787, -0.827658, -0.166851, -0.569909, -0.80459
-0.366279, -0.573527, -0.732739, -0.332342, -0.596087, -0.73091
-0.366279, -0.573527, -0.732739, -0.33352, -0.563601, -0.755724
-0.332342, -0.596087, -0.73091, -0.33352, -0.563601, -0.755724
-0.33352, -0.563601, -0.755724, -0.33414, -0.530171, -0.779274
-0.33352, -0.563601, -0.755724, -0.367185, -0.540551, -0.756954
-0.33414, -0.530171, -0.779274, -0.367185, -0.540551, -0.756954
-0.366279, -0.573527, -0.732739, -0.33352, -0.563601, -0.755724
-0.366279, -0.573527, -0.732739, -0.367185, -0.540551, -0.756954
-0.33352, -0.563601, -0.755724, -0.367185, -0.540551, -0.756954
-0.266183, -0.471617, -0.840669, -0.265518, -0.435717, -0.860029
-0.266183, -0.471617, -0.840669, -0.30008, -0.448186, -0.84207
-0.265518, -0.435717, -0.860029, -0.30008, -0.448186, -0.84207
-0.30008, -0.448186, -0.84207, -0.33414, -0.459904, -0.822702
-0.30008, -0.448186, -0.84207, -0.300528, -0.483729, -0.822004
-0.33414, -0.459904, -0.822702, -0.300528, -0.483729, -0.822004
-0.266183, -0.471617, -0.840669, -0.30008, -0.448186, -0.84207
-0.266183, -0.471617, -0.840669, -0.300528, -0.483729, -0.822004
-0.30008, -0.448186, -0.84207, -0.300528, -0.483729, -0.822004
-0.367185, -0.540551, -0.756954, -0.33414, -0.530171, -0.779274
-0.367185, -0.540551, -0.756954, -0.367868, -0.506327, -0.77994
-0.33414, -0.530171, -0.779274, -0.367868, -0.506327, -0.77994
-0.367868, -0.506327, -0.77994, -0.400968, -0.481618, -0.779274
-0.367868, -0.506327, -0.77994, -0.400628, -0.516253, -0.756954
-0.400968, -0.481618, -0.779274, -0.400628, -0.516253, -0.756954
-0.367185, -0.540551, -0.756954, -0.367868, -0.506327, -0.77994
-0.367185, -0.540551, -0.756954, -0.400628, -0.516253, -0.756954
-0.367868, -0.506327, -0.77994, -0.400628, -0.516253, -0.756954
-0.900543, -0.22857, -0.369835, -0.884965, -0.244811, -0.396112
-0.900543, -0.22857, -0.369835, -0.889481, -0.267631, -0.370403
-0.884965, -0.244811, -0.396112, -0.889481, -0.267631, -0.370403
-0.889481, -0.267631, -0.370403, -0.892927, -0.290129, -0.344248
-0.889481, -0.267631, -0.370403, -0.90473, -0.2513, -0.343965
-0.892927, -0.290129, -0.344248, -0.90473, -0.2513, -0.343965
-0.900543, -0.22857, -0.369835, -0.889481, -0.267631, -0.370403
-0.900543, -0.22857, -0.369835, -0.90473, -0.2513, -0.343965
-0.889481, -0.267631, -0.370403, -0.90473, -0.2513, -0.343965
-0.865919, -0.387736, -0.315984, -0.865871, -0.408717, -0.288475
-0.865919, -0.387736, -0.315984, -0.882055, -0.371723, -0.289483
-0.865871, -0.408717, -0.288475, -0.882055, -0.371723, -0.289483
-0.882055, -0.371723, -0.289483, -0.896801, -0.334122, -0.29002
-0.882055, -0.371723, -0.289483, -0.881402, -0.35042, -0.31676
-0.896801, -0.334122, -0.29002, -0.881402, -0.35042, -0.31676
-0.865919, -0.387736, -0.315984, -0.882055, -0.371723, -0.289483
-0.865919, -0.387736, -0.315984, -0.881402, -0.35042, -0.31676
-0.882055, -0.371723, -0.289483, -0.881402, -0.35042, -0.31676
-0.90473, -0.2513, -0.343965, -0.892927, -0.290129, -0.344248
-0.90473, -0.2513, -0.343965, -0.907978, -0.27364, -0.317328
-0.892927, -0.290129, -0.344248, -0.907978, -0.27364, -0.317328
-0.907978, -0.27364, -0.317328, -0.921919, -0.256816, -0.29002
-0.907978, -0.27364, -0.317328, -0.919041, -0.234579, -0.31676
-0.921919, -0.256816, -0.29002, -0.919041, -0.234579, -0.31676
-0.90473, -0.2513, -0.343965, -0.907978, -0.27364, -0.317328
-0.90473, -0.2513, -0.343965, -0.919041, -0.234579, -0.31676
-0.907978, -0.27364, -0.317328, -0.919041, -0.234579, -0.31676
-0.83668, -0.540554, -0.088135, -0.828447, -0.556971, -0.0588153
-0.83668, -0.540554, -0.088135, -0.849744, -0.523899, -0.0588672
-0.828447, -0.556971, -0.0588153, -0.849744, -0.523899, -0.0588672
-0.849744, -0.523899, -0.0588672, -0.869725, -0.490017, -0.0588279
-0.849744, -0.523899, -0.0588672, -0.857377, -0.507085, -0.088146
-0.869725, -0.490017, -0.0588279, -0.857377, -0.507085, -0.088146
-0.83668, -0.540554, -0.088135, -0.849744, -0.523899, -0.0588672
-0.83668, -0.540554, -0.088135, -0.857377, -0.507085, -0.088146
-0.849744, -0.523899, -0.0588672, -0.857377, -0.507085, -0.088146
-0.908143, -0.41866, 0, -0.92388, -0.382683, 0
-0.908143, -0.41866, 0, -0.915445, -0.401364, -0.029448
-0.92388, -0.382683, 0, -0.915445, -0.401364, -0.029448
-0.915445, -0.401364, -0.029448, -0.905832, -0.419529, -0.0588582
-0.915445, -0.401364, -0.029448, -0.898967, -0.437026, -0.029447
-0.905832, -0.419529, -0.0588582, -0.898967, -0.437026, -0.029447
-0.908143, -0.41866, 0, -0.915445, -0.401364, -0.029448
-0.908143, -0.41866, 0, -0.898967, -0.437026, -0.029447
-0.915445, -0.401364, -0.029448, -0.898967, -0.437026, -0.029447
-0.857377, -0.507085, -0.088146, -0.869725, -0.490017, -0.0588279
-0.857377, -0.507085, -0.088146, -0.876818, -0.472637, -0.0883467
-0.869725, -0.490017, -0.0588279, -0.876818, -0.472637, -0.0883467
-0.876818, -0.472637, -0.0883467, -0.882837, -0.454678, -0.117757
-0.876818, -0.472637, -0.0883467, -0.86405, -0.489467, -0.117645
-0.882837, -0.454678, -0.117757, -0.86405, -0.489467, -0.117645
-0.857377, -0.507085, -0.088146, -0.876818, -0.472637, -0.0883467
-0.857377, -0.507085, -0.088146, -0.86405, -0.489467, -0.117645
-0.876818, -0.472637, -0.0883467, -0.86405, -0.489467, -0.117645
-0.911094, -0.338426, -0.235321, -0.896401, -0.375978, -0.234747
-0.911094, -0.338426, -0.235321, -0.910127, -0.359504, -0.205972
-0.896401, -0.375978, -0.234747, -0.910127, -0.359504, -0.205972
-0.910127, -0.359504, -0.205972, -0.922682, -0.342568, -0.176933
-0.910127, -0.359504, -0.205972, -0.924096, -0.321656, -0.206357
-0.922682, -0.342568, -0.176933, -0.924096, -0.321656, -0.206357
-0.911094, -0.338426, -0.235321, -0.910127, -0.359504, -0.205972
-0.911094, -0.338426, -0.235321, -0.924096, -0.321656, -0.206357
-0.910127, -0.359504, -0.205972, -0.924096, -0.321656, -0.206357
-0.926741, -0.3652, -0.0882042, -0.93605, -0.346909, -0.0588657
-0.926741, -0.3652, -0.0882042, -0.940847, -0.327098, -0.0883988
-0.93605, -0.346909, -0.0588657, -0.940847, -0.327098, -0.0883988
-0.940847, -0.327098, -0.0883988, -0.944433, -0.306865, -0.117818
-0.940847, -0.327098, -0.0883988, -0.931106, -0.345229, -0.117721
-0.944433, -0.306865, -0.117818, -0.931106, -0.345229, -0.117721
-0.926741, -0.3652, -0.0882042, -0.940847, -0.327098, -0.0883988
-0.926741, -0.3652, -0.0882042, -0.931106, -0.345229, -0.117721
-0.940847, -0.327098, -0.0883988, -0.931106, -0.345229, -0.117721
-0.924096, -0.321656, -0.206357, -0.922682, -0.342568, -0.176933
-0.924096, -0.321656, -0.206357, -0.936027, -0.304133, -0.177079
-0.922682, -0.342568, -0.176933, -0.936027, -0.304133, -0.177079
-0.936027, -0.304133, -0.177079, -0.947822, -0.265196, -0.176933
-0.936027, -0.304133, -0.177079, -0.936674, -0.282945, -0.206357
-0.947822, -0.265196, -0.176933, -0.936674, -0.282945, -0.206357
-0.924096, -0.321656, -0.206357, -0.936027, -0.304133, -0.177079
-0.924096, -0.321656, -0.206357, -0.936674, -0.282945, -0.206357
-0.936027, -0.304133, -0.177079, -0.936674, -0.282945, -0.206357
-0.594205, -0.714243, 0.369835, -0.572056, -0.718225, 0.396112
-0.594205, -0.714243, 0.369835, -0.595224, -0.69402, 0.405026
-0.572056, -0.718225, 0.396112, -0.595224, -0.69402, 0.405026
-0.595224, -0.69402, 0.405026, -0.617676, -0.668979, 0.413452
-0.595224, -0.69402, 0.405026, -0.617167, -0.689761, 0.378595
-0.617676, -0.668979, 0.413452, -0.617167, -0.689761, 0.378595
-0.594205, -0.714243, 0.369835, -0.595224, -0.69402, 0.405026
-0.594205, -0.714243, 0.369835, -0.617167, -0.689761, 0.378595
-0.595224, -0.69402, 0.405026, -0.617167, -0.689761, 0.378595
-0.636343, -0.597338, 0.488114, -0.656282, -0.569813, 0.494577
-0.636343, -0.597338, 0.488114, -0.659121, -0.593441, 0.46194
-0.656282, -0.569813, 0.494577, -0.659121, -0.593441, 0.46194
-0.659121, -0.593441, 0.46194, -0.660884, -0.6161, 0.428548
-0.659121, -0.593441, 0.46194, -0.638652, -0.620501, 0.455085
-0.660884, -0.6161, 0.428548, -0.638652, -0.620501, 0.455085
-0.636343, -0.597338, 0.488114, -0.659121, -0.593441, 0.46194
-0.636343, -0.597338, 0.488114, -0.638652, -0.620501, 0.455085
-0.659121, -0.593441, 0.46194, -0.638652, -0.620501, 0.455085
-0.617167, -0.689761, 0.378595, -0.617676, -0.668979, 0.413452
-0.617167, -0.689761, 0.378595, -0.639671, -0.664313, 0.386665
-0.617676, -0.668979, 0.413452, -0.639671, -0.664313, 0.386665
-0.639671, -0.664313, 0.386665, -0.660884, -0.658833, 0.359404
-0.639671, -0.664313, 0.386665, -0.638652, -0.684537, 0.351473
-0.660884, -0.658833, 0.359404, -0.638652, -0.684537, 0.351473
-0.617167, -0.689761, 0.378595, -0.639671, -0.664313, 0.386665
-0.617167, -0.689761, 0.378595, -0.638652, -0.684537, 0.351473
-0.639671, -0.664313, 0.386665, -0.638652, -0.684537, 0.351473
-0.772646, -0.359989, 0.522902, -0.785715, -0.327994, 0.524473
-0.772646, -0.359989, 0.522902, -0.794224, -0.352515, 0.494916
-0.785715, -0.327994, 0.524473, -0.794224, -0.352515, 0.494916
-0.794224, -0.352515, 0.494916, -0.801504, -0.37649, 0.464594
-0.794224, -0.352515, 0.494916, -0.780587, -0.384272, 0.49297
-0.801504, -0.37649, 0.464594, -0.780587, -0.384272, 0.49297
-0.772646, -0.359989, 0.522902, -0.794224, -0.352515, 0.494916
-0.772646, -0.359989, 0.522902, -0.780587, -0.384272, 0.49297
-0.794224, -0.352515, 0.494916, -0.780587, -0.384272, 0.49297
-0.844754, -0.382321, 0.374461, -0.848029, -0.404586, 0.342282
-0.844754, -0.382321, 0.374461, -0.830634, -0.414179, 0.372161
-0.848029, -0.404586, 0.342282, -0.830634, -0.414179, 0.372161
-0.830634, -0.414179, 0.372161, -0.812169, -0.423238, 0.40156
-0.830634, -0.414179, 0.372161, -0.826677, -0.39159, 0.404057
-0.812169, -0.423238, 0.40156, -0.826677, -0.39159, 0.404057
-0.844754, -0.382321, 0.374461, -0.830634, -0.414179, 0.372161
-0.844754, -0.382321, 0.374461, -0.826677, -0.39159, 0.404057
-0.830634, -0.414179, 0.372161, -0.826677, -0.39159, 0.404057
-0.780587, -0.384272, 0.49297, -0.801504, -0.37649, 0.464594
-0.780587, -0.384272, 0.49297, -0.787154, -0.408307, 0.462249
-0.801504, -0.37649, 0.464594, -0.787154, -0.408307, 0.462249
-0.787154, -0.408307, 0.462249, -0.771841, -0.439624, 0.459339
-0.787154, -0.408307, 0.462249, -0.765845, -0.415914, 0.490405
-0.771841, -0.439624, 0.459339, -0.765845, -0.415914, 0.490405
-0.780587, -0.384272, 0.49297, -0.787154, -0.408307, 0.462249
-0.780587, -0.384272, 0.49297, -0.765845, -0.415914, 0.490405
-0.787154, -0.408307, 0.462249, -0.765845, -0.415914, 0.490405
-0.702336, -0.583363, 0.407936, -0.700622, -0.560725, 0.441267
-0.702336, -0.583363, 0.407936, -0.722524, -0.553932, 0.413664
-0.700622, -0.560725, 0.441267, -0.722524, -0.553932, 0.413664
-0.722524, -0.553932, 0.413664, -0.743496, -0.546426, 0.385529
-0.722524, -0.553932, 0.413664, -0.723674, -0.576115, 0.379984
-0.743496, -0.546426, 0.385529, -0.723674, -0.576115, 0.379984
-0.702336, -0.583363, 0.407936, -0.722524, -0.553932, 0.413664
-0.702336, -0.583363, 0.407936, -0.723674, -0.576115, 0.379984
-0.722524, -0.553932, 0.413664, -0.723674, -0.576115, 0.379984
-0.799376, -0.476419, 0.366091, -0.817523, -0.467279, 0.336611
-0.799376, -0.476419, 0.366091, -0.80067, -0.498637, 0.332098
-0.817523, -0.467279, 0.336611, -0.80067, -0.498637, 0.332098
-0.80067, -0.498637, 0.332098, -0.782786, -0.529353, 0.327158
-0.80067, -0.498637, 0.332098, -0.78214, -0.507569, 0.361428
-0.782786, -0.529353, 0.327158, -0.78214, -0.507569, 0.361428
-0.799376, -0.476419, 0.366091, -0.80067, -0.498637, 0.332098
-0.799376, -0.476419, 0.366091, -0.78214, -0.507569, 0.361428
-0.80067, -0.498637, 0.332098, -0.78214, -0.507569, 0.361428
-0.723674, -0.576115, 0.379984, -0.743496, -0.546426, 0.385529
-0.723674, -0.576115, 0.379984, -0.744112, -0.568282, 0.351217
-0.743496, -0.546426, 0.385529, -0.744112, -0.568282, 0.351217
-0.744112, -0.568282, 0.351217, -0.743496, -0.589197, 0.316325
-0.744112, -0.568282, 0.351217, -0.723674, -0.597514, 0.345359
-0.743496, -0.589197, 0.316325, -0.723674, -0.597514, 0.345359
-0.723674, -0.576115, 0.379984, -0.744112, -0.568282, 0.351217
-0.723674, -0.576115, 0.379984, -0.723674, -0.597514, 0.345359
-0.744112, -0.568282, 0.351217, -0.723674, -0.597514, 0.345359
-0.872496, -0.488621, 0, -0.85264, -0.522498, 0
-0.872496, -0.488621, 0, -0.861255, -0.506958, 0.0351259
-0.85264, -0.522498, 0, -0.861255, -0.506958, 0.0351259
-0.861255, -0.506958, 0.0351259, -0.868535, -0.490632, 0.0701974
-0.861255, -0.506958, 0.0351259, -0.880517, -0.472712, 0.0351285
-0.868535, -0.490632, 0.0701974, -0.880517, -0.472712, 0.0351285
-0.872496, -0.488621, 0, -0.861255, -0.506958, 0.0351259
-0.872496, -0.488621, 0, -0.880517, -0.472712, 0.0351285
-0.861255, -0.506958, 0.0351259, -0.880517, -0.472712, 0.0351285
-0.844755, -0.505907, 0.174494, -0.848029, -0.487083, 0.2088
-0.844755, -0.505907, 0.174494, -0.864409, -0.47144, 0.174761
-0.848029, -0.487083, 0.2088, -0.864409, -0.47144, 0.174761
-0.864409, -0.47144, 0.174761, -0.879345, -0.455008, 0.14043
-0.864409, -0.47144, 0.174761, -0.860438, -0.489864, 0.140285
-0.879345, -0.455008, 0.14043, -0.860438, -0.489864, 0.140285
-0.844755, -0.505907, 0.174494, -0.864409, -0.47144, 0.174761
-0.844755, -0.505907, 0.174494, -0.860438, -0.489864, 0.140285
-0.864409, -0.47144, 0.174761, -0.860438, -0.489864, 0.140285
-0.880517, -0.472712, 0.0351285, -0.868535, -0.490632, 0.0701974
-0.880517, -0.472712, 0.0351285, -0.887388, -0.455635, 0.070279
-0.868535, -0.490632, 0.0701974, -0.887388, -0.455635, 0.070279
-0.887388, -0.455635, 0.070279, -0.904839, -0.419918, 0.0702494
-0.887388, -0.455635, 0.070279, -0.898629, -0.437298, 0.0351524
-0.904839, -0.419918, 0.0702494, -0.898629, -0.437298, 0.0351524
-0.880517, -0.472712, 0.0351285, -0.887388, -0.455635, 0.070279
-0.880517, -0.472712, 0.0351285, -0.898629, -0.437298, 0.0351524
-0.887388, -0.455635, 0.070279, -0.898629, -0.437298, 0.0351524
-0.834306, -0.336055, 0.437036, -0.827147, -0.312127, 0.467337
-0.834306, -0.336055, 0.437036, -0.848498, -0.297396, 0.437728
-0.827147, -0.312127, 0.467337, -0.848498, -0.297396, 0.437728
-0.848498, -0.297396, 0.437728, -0.868535, -0.282204, 0.407442
